gender,age,country,city,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,survey_response,referral_count,churn,tenure_fee_interaction
Male,46,India,New York,SME,27,Mobile,Monthly,14,0,24.90516112918414,2,-0.0,2,50,Card,0,No,No,2,16.011008363814234,Billing,3.0,0,0.35,0.41,27,Neutral,0,0,1350
Female,65,Canada,Dhaka,Individual,47,Mobile,Monthly,18,0,31.19052492417504,4,-0.07,1,20,Card,0,No,Yes,3,6.537424134200251,Technical,5.0,1,0.52,0.31,42,Satisfied,1,0,940
Female,51,Bangladesh,London,Individual,36,Web,Yearly,38,0,11.922368974350388,6,0.35,1,20,Card,1,Yes,No,0,24.77071920262473,Technical,4.0,0,0.45,0.38,-13,Neutral,0,0,720
Male,71,UK,Sydney,SME,19,Mobile,Quarterly,10,1,5.1089616290819535,5,0.01,21,70,Bank Transfer,0,No,No,1,36.55178758403412,Technical,4.0,0,0.34,0.2,56,Neutral,1,0,1330
Male,69,Canada,New York,Individual,29,Referral,Monthly,26,7,17.677518954597573,3,0.12,7,50,PayPal,1,Yes,No,2,46.33517018567464,Billing,3.0,1,0.39,0.04,-46,Unsatisfied,1,0,1450
Male,59,Canada,Sydney,Enterprise,19,Web,Yearly,29,2,23.8155281335424,5,-0.05,2,30,Card,0,Yes,No,3,24.079427733149576,Technical,3.0,0,0.76,0.04,-3,Neutral,1,0,570
Female,30,UK,Delhi,Individual,5,Referral,Quarterly,4,5,6.102230001536823,5,-0.05,5,20,Card,1,No,No,2,16.88287376780863,Billing,3.0,0,0.57,0.48,51,Unsatisfied,1,0,100
Male,61,Australia,Toronto,SME,22,Referral,Monthly,23,5,4.745449180748457,8,0.01,0,70,PayPal,1,No,No,1,15.662619301464089,Technical,3.0,1,0.7,0.37,43,Unsatisfied,1,0,1540
Female,56,India,Toronto,Individual,10,Referral,Monthly,37,5,5.86968695877745,6,0.23,13,10,PayPal,1,Yes,No,2,10.304868624788678,Technical,4.0,1,0.43,0.04,-2,Satisfied,3,0,100
Female,44,USA,New York,SME,15,Mobile,Quarterly,15,1,10.083471994564343,1,-0.01,8,50,Card,0,No,Yes,4,20.4153476817462,Technical,4.0,0,0.87,0.24,-12,Satisfied,1,0,750
Female,71,Bangladesh,Delhi,Enterprise,2,Web,Quarterly,33,1,1.0,3,-0.14,1,30,Card,1,No,Yes,1,39.96060350699602,Service,5.0,0,0.79,0.04,13,Satisfied,0,0,60
Male,70,USA,Delhi,Enterprise,53,Mobile,Monthly,21,5,1.0,5,-0.01,8,20,Bank Transfer,1,Yes,No,1,23.44830044595811,Billing,4.0,1,0.23,0.14,-3,Unsatisfied,2,0,1060
Female,43,Bangladesh,Berlin,SME,42,Mobile,Monthly,17,0,13.524144292847332,5,-0.02,7,20,Card,0,No,Yes,1,24.055565405342715,Billing,3.0,0,0.35,0.22,19,Satisfied,3,0,840
Male,45,Canada,London,Individual,22,Referral,Yearly,12,6,24.07009685144857,5,-0.09,10,30,Card,1,Yes,No,3,38.53017734871785,Technical,4.0,1,0.34,0.48,27,Satisfied,1,0,660
Female,30,UK,New York,SME,48,Mobile,Monthly,24,2,14.90309953138828,7,0.12,29,30,Card,2,Yes,Yes,2,27.84740559186817,Service,4.0,0,0.89,0.12,20,Unsatisfied,0,0,1440
Male,29,UK,Berlin,SME,35,Mobile,Quarterly,8,7,1.0,3,0.24,1,50,Card,0,No,No,1,35.69991356988141,Technical,3.0,0,0.58,0.5,7,Unsatisfied,1,0,1750
Male,61,UK,Dhaka,Individual,39,Mobile,Quarterly,9,4,14.532973806147716,7,0.21,22,20,PayPal,0,Yes,No,1,35.90953933719217,Technical,3.0,0,0.21,0.05,66,Unsatisfied,0,0,780
Female,45,India,Dhaka,Individual,19,Web,Monthly,26,4,3.2137319625788763,1,0.01,3,20,Card,0,No,No,0,21.062499373154672,Billing,4.0,2,0.15,0.32,-13,Satisfied,3,0,380
Female,19,India,Sydney,Individual,47,Web,Monthly,38,0,7.655120884301327,2,-0.12,3,20,Card,0,Yes,No,0,1.0,Billing,3.0,0,0.9,0.41,4,Unsatisfied,0,0,940
Male,74,Germany,Sydney,SME,34,Web,Monthly,12,2,13.90313273545246,3,-0.07,14,20,PayPal,0,No,Yes,2,22.1982134486389,Technical,3.0,0,0.87,0.45,39,Neutral,2,0,680
Female,74,Bangladesh,Dhaka,Individual,45,Web,Yearly,22,0,16.67033033777041,2,-0.22,12,10,Card,0,No,No,1,36.99266309504618,Billing,3.0,0,0.18,0.18,100,Neutral,1,0,450
Male,40,Germany,Sydney,Individual,20,Mobile,Monthly,1,7,14.683615177378506,8,-0.1,16,10,Card,0,No,Yes,2,12.147452084020202,Service,5.0,0,0.66,0.37,-35,Neutral,1,0,200
Male,62,Australia,Berlin,Individual,7,Referral,Monthly,24,6,18.955641963463684,4,-0.04,28,30,Card,2,Yes,No,1,31.084048555051663,Technical,5.0,0,0.17,0.15,4,Unsatisfied,1,0,210
Female,46,UK,Delhi,Individual,24,Web,Monthly,17,1,3.2150670691560546,6,-0.17,6,20,Bank Transfer,0,Yes,Yes,1,43.27905946123864,Technical,3.0,1,0.6,0.25,74,Satisfied,0,0,480
Male,52,Germany,Dhaka,Individual,3,Web,Quarterly,23,4,15.362250951920654,9,-0.1,14,30,Bank Transfer,1,No,No,1,8.104032950722551,Technical,3.0,0,0.58,0.43,44,Satisfied,2,0,90
Female,68,Canada,Delhi,Individual,34,Web,Yearly,27,5,27.98653235927312,5,-0.03,7,70,Bank Transfer,0,Yes,No,0,32.93008518322779,Technical,2.0,0,0.78,0.14,38,Satisfied,1,0,2380
Male,26,USA,Sydney,Individual,29,Referral,Quarterly,6,5,15.717570163186952,5,0.14,0,20,Card,1,Yes,No,2,12.896446107672924,Technical,2.0,1,0.42,0.23,56,Satisfied,1,0,580
Female,31,India,Delhi,Individual,23,Web,Yearly,14,4,16.908441364396502,3,0.22,6,70,Bank Transfer,0,Yes,Yes,0,36.45584943078953,Technical,3.0,1,0.48,0.37,3,Unsatisfied,0,0,1610
Male,26,Bangladesh,New York,Individual,58,Web,Monthly,5,0,8.459905809994172,7,0.19,12,30,Card,0,Yes,Yes,1,28.390247987464647,Technical,4.0,0,0.67,0.25,-8,Satisfied,0,0,1740
Male,56,Australia,Berlin,Individual,4,Mobile,Quarterly,20,3,23.05285496619052,6,0.17,3,10,Card,1,No,Yes,0,25.947696340361667,Service,4.0,1,0.69,0.2,5,Satisfied,2,1,40
Male,65,Australia,New York,Individual,5,Web,Quarterly,21,4,25.895688738126687,2,-0.16,6,20,Bank Transfer,1,No,No,1,17.36090096669271,Technical,3.0,1,0.8,0.44,9,Unsatisfied,2,1,100
Male,20,Australia,Toronto,SME,34,Web,Monthly,6,5,13.006304583242413,7,-0.2,1,10,Card,2,Yes,Yes,2,25.937947443312407,Technical,4.0,0,0.22,0.02,39,Satisfied,0,0,340
Male,46,Germany,New York,Individual,16,Web,Monthly,14,3,17.85639008339675,4,-0.25,5,20,Card,1,No,No,1,16.49331030378354,Technical,4.0,0,0.62,0.14,1,Satisfied,4,0,320
Male,36,Canada,London,SME,40,Web,Monthly,30,2,21.74833850222268,4,0.04,7,30,Card,0,No,No,1,21.817031115523804,Billing,4.0,0,0.85,0.16,0,Satisfied,1,0,1200
Male,53,India,London,SME,47,Web,Monthly,25,1,22.080531327570032,2,0.17,9,10,PayPal,0,No,No,2,7.815651850894184,Billing,2.0,0,0.61,0.48,47,Unsatisfied,1,0,470
Male,45,Bangladesh,Toronto,Individual,55,Web,Quarterly,21,3,25.7245474694736,6,0.09,14,20,Card,0,Yes,Yes,1,41.80656689386314,Billing,3.0,0,0.8,0.38,3,Satisfied,1,0,1100
Female,61,India,London,Individual,43,Mobile,Monthly,23,5,19.118346052032948,6,-0.05,16,30,PayPal,1,No,No,2,20.165350218489444,Technical,3.0,0,0.26,0.27,67,Satisfied,2,0,1290
Female,35,Bangladesh,Toronto,Individual,49,Referral,Monthly,17,1,25.80327571975405,9,-0.28,10,20,PayPal,0,No,No,3,29.433611385888167,Technical,4.0,0,0.76,0.31,27,Satisfied,0,0,980
Female,22,Bangladesh,New York,Enterprise,42,Web,Quarterly,21,6,14.95565834451212,6,0.21,18,50,Card,1,No,No,1,41.30066453474701,Technical,3.0,0,0.58,0.24,-20,Satisfied,2,0,2100
Female,72,UK,New York,Enterprise,14,Mobile,Quarterly,3,1,14.753454482426964,6,0.1,16,50,PayPal,0,No,No,1,32.697586162961365,Technical,3.0,0,0.59,0.2,-78,Neutral,1,1,700
Female,39,USA,Sydney,Individual,55,Web,Monthly,27,3,18.75452802825034,6,-0.26,26,10,PayPal,0,Yes,No,0,27.684782061685,Technical,3.0,1,0.27,0.18,7,Satisfied,0,0,550
Male,43,Canada,New York,Enterprise,33,Web,Quarterly,26,6,20.56194602046249,4,0.12,0,50,PayPal,0,No,Yes,0,18.335050522959065,Technical,2.0,1,0.17,0.15,54,Satisfied,1,0,1650
Female,57,Bangladesh,Dhaka,Individual,41,Mobile,Monthly,13,7,15.193954301706148,3,-0.16,4,50,Card,1,Yes,No,1,20.46573917743256,Technical,4.0,1,0.44,0.48,7,Unsatisfied,0,0,2050
Female,36,UK,London,SME,56,Referral,Monthly,32,1,11.19215010015991,6,-0.12,1,20,Bank Transfer,0,Yes,Yes,2,24.41438162927026,Technical,3.0,0,0.78,0.15,28,Unsatisfied,2,0,1120
Male,18,India,London,Individual,15,Web,Monthly,34,7,8.85719138112972,7,-0.16,13,70,PayPal,1,No,No,2,25.271253796999623,Technical,3.0,0,0.14,0.24,36,Satisfied,0,0,1050
Male,20,Australia,London,Individual,4,Mobile,Monthly,25,0,8.806272712027493,8,-0.01,0,30,Card,0,No,No,1,17.220303663107142,Technical,4.0,0,0.2,0.49,-26,Neutral,1,0,120
Female,35,Australia,Dhaka,Individual,53,Web,Monthly,23,6,6.310922797887208,4,0.1,5,10,Bank Transfer,0,No,No,4,40.98001602741496,Service,3.0,0,0.61,0.34,100,Satisfied,2,0,530
Male,67,USA,Dhaka,SME,25,Web,Quarterly,30,3,10.016090951833512,8,-0.04,1,20,PayPal,0,No,No,1,46.01212639129991,Billing,5.0,0,0.36,0.29,33,Unsatisfied,1,0,500
Male,47,Australia,New York,Individual,35,Web,Quarterly,14,0,27.727953584834665,4,0.12,11,70,Card,0,No,Yes,1,31.130101930794225,Technical,5.0,0,0.75,0.22,-34,Neutral,0,0,2450
Female,46,Canada,Toronto,Individual,53,Web,Monthly,24,0,15.90775416773878,5,-0.17,4,30,Card,0,Yes,No,0,30.235278002246005,Billing,2.0,0,0.87,0.3,30,Neutral,2,0,1590
Male,50,Canada,Delhi,Individual,39,Mobile,Quarterly,4,2,7.642605767922571,1,0.03,2,70,Bank Transfer,1,No,No,0,15.561284653777252,Technical,4.0,0,0.55,0.49,-13,Satisfied,2,0,2730
Male,37,Bangladesh,Dhaka,Individual,57,Referral,Quarterly,37,0,6.5086714002223225,5,-0.21,14,20,Card,1,Yes,No,3,31.077281408127703,Technical,5.0,0,0.2,0.04,77,Unsatisfied,1,0,1140
Female,47,Germany,Dhaka,SME,22,Referral,Yearly,33,5,15.103815273966598,7,0.11,14,30,Card,0,Yes,No,1,40.560125333641096,Billing,3.0,0,0.3,0.19,0,Satisfied,0,0,660
Female,59,Canada,Dhaka,SME,35,Web,Monthly,36,6,13.36431880268096,8,-0.05,7,30,Bank Transfer,1,No,No,2,10.721552264980716,Technical,3.0,0,0.12,0.03,-52,Neutral,1,0,1050
Male,38,Germany,Dhaka,Individual,47,Mobile,Quarterly,14,4,23.11855285309084,9,0.01,14,20,PayPal,0,Yes,No,1,24.84350657572855,Technical,5.0,0,0.67,0.38,-5,Satisfied,2,0,940
Male,32,UK,Berlin,Individual,28,Mobile,Quarterly,29,6,11.271674204166128,6,0.17,3,20,Card,0,No,No,1,23.541211600346426,Service,3.0,2,0.28,0.19,13,Satisfied,0,0,560
Female,37,Bangladesh,New York,Individual,10,Web,Monthly,30,3,6.818156578932397,3,-0.07,3,10,Card,1,No,No,2,8.389242285676291,Technical,3.0,0,0.63,0.17,33,Satisfied,1,0,100
Female,25,Australia,Berlin,Individual,16,Web,Yearly,33,1,9.037934047702324,10,-0.16,2,30,Card,0,Yes,Yes,2,40.87494597671564,Service,4.0,0,0.47,0.46,-27,Satisfied,1,0,480
Male,66,India,London,Enterprise,49,Web,Monthly,21,1,27.64803000831396,3,0.01,18,20,Bank Transfer,0,No,No,0,18.705680267033724,Technical,2.0,0,0.15,0.06,38,Satisfied,1,0,980
Male,48,UK,Sydney,Individual,23,Web,Monthly,19,2,1.013814112064516,9,-0.22,4,30,PayPal,0,Yes,Yes,3,26.558320329650257,Technical,3.0,0,0.79,0.03,-25,Satisfied,0,0,690
Female,29,UK,Toronto,Individual,19,Web,Yearly,31,1,22.78433750859844,6,-0.11,13,50,Card,1,No,No,0,9.731781521885429,Service,2.0,0,0.75,0.29,-40,Satisfied,2,0,950
Male,38,Australia,Delhi,Enterprise,1,Referral,Yearly,4,2,22.734491495462464,2,0.18,5,10,Bank Transfer,2,No,Yes,0,35.94615019028786,Service,3.0,1,0.82,0.25,18,Unsatisfied,0,1,10
Female,47,Canada,Delhi,SME,1,Web,Monthly,18,2,16.858831552305872,7,-0.07,5,20,PayPal,0,No,No,0,15.908484322021062,Service,4.0,0,0.28,0.41,-16,Satisfied,2,0,20
Female,61,USA,Delhi,SME,46,Referral,Quarterly,17,2,18.675109431007623,3,-0.34,12,20,PayPal,0,No,Yes,0,16.268468635440374,Technical,2.0,0,0.49,0.47,9,Satisfied,4,1,920
Female,43,UK,London,Individual,58,Mobile,Monthly,33,3,9.225153874600124,2,0.12,3,30,Bank Transfer,1,Yes,No,0,27.365780958969104,Technical,5.0,0,0.48,0.19,29,Satisfied,0,0,1740
Female,50,USA,Berlin,SME,26,Referral,Monthly,26,5,11.586637675974153,5,-0.11,19,70,PayPal,0,No,No,2,26.729939995694615,Service,2.0,0,0.58,0.31,60,Satisfied,0,0,1820
Female,43,India,Sydney,Enterprise,34,Web,Yearly,21,6,16.57320084388552,1,-0.07,5,20,Bank Transfer,1,No,No,1,18.990458456972892,Technical,4.0,1,0.15,0.01,26,Satisfied,1,0,680
Female,43,India,Toronto,Individual,2,Mobile,Quarterly,4,5,11.47020800630909,6,0.16,4,10,PayPal,0,No,No,2,8.146481304704938,Technical,3.0,0,0.29,0.16,-37,Satisfied,1,0,20
Male,53,India,Delhi,Individual,28,Referral,Quarterly,8,2,7.310138080042044,4,0.05,2,10,Bank Transfer,0,No,No,1,28.997814849868693,Technical,2.0,0,0.83,0.07,55,Neutral,0,0,280
Female,57,Germany,Sydney,Individual,20,Web,Quarterly,28,5,13.63531963653415,4,-0.0,3,50,Bank Transfer,1,No,No,1,17.246849046716335,Service,4.0,0,0.8,0.36,6,Neutral,1,0,1000
Male,18,UK,Sydney,Individual,42,Mobile,Quarterly,22,0,18.498103722729287,5,0.04,15,30,PayPal,0,No,No,1,38.7438526811032,Technical,3.0,0,0.46,0.35,6,Neutral,1,0,1260
Female,67,Germany,New York,SME,27,Web,Quarterly,12,3,19.65029090007225,5,0.0,1,20,Card,0,Yes,No,0,38.36803067088509,Technical,3.0,0,0.24,0.33,6,Neutral,3,0,540
Male,28,Canada,Dhaka,Individual,31,Mobile,Quarterly,18,0,16.743790848885787,5,-0.18,1,30,Card,0,No,No,0,36.7432218469981,Technical,3.0,0,0.53,0.31,100,Neutral,1,0,930
Male,19,Germany,New York,SME,7,Referral,Quarterly,40,2,27.44987350518679,5,-0.1,14,30,Card,1,No,No,3,7.791286746598342,Service,2.0,1,0.43,0.15,-10,Neutral,2,0,210
Female,18,India,Dhaka,Individual,8,Web,Yearly,14,4,12.346593326447993,8,-0.19,1,20,Card,0,No,Yes,4,27.317088964545416,Technical,4.0,0,0.2,0.24,7,Satisfied,0,0,160
Male,48,Bangladesh,New York,Individual,32,Referral,Monthly,0,3,21.12405486629064,5,0.06,4,10,PayPal,0,Yes,No,0,19.817547486976505,Service,2.0,0,0.22,0.14,-1,Unsatisfied,1,1,320
Male,33,India,Delhi,Individual,48,Referral,Monthly,24,6,1.0,9,0.07,2,20,Card,0,No,No,1,16.78729195269612,Billing,3.0,0,0.88,0.08,-9,Neutral,0,0,960
Male,71,Canada,Delhi,Individual,26,Mobile,Monthly,1,4,15.318909836875514,3,0.11,2,30,Bank Transfer,1,No,No,0,26.561045567876384,Billing,5.0,0,0.46,0.33,65,Neutral,0,0,780
Female,39,USA,Delhi,Individual,55,Mobile,Monthly,10,2,7.311249074315166,7,0.14,1,30,Card,0,Yes,No,0,32.2532731240841,Billing,4.0,0,0.8,0.22,25,Neutral,0,0,1650
Female,59,India,Delhi,SME,25,Mobile,Monthly,15,6,6.896995854782229,7,-0.02,0,30,Card,1,No,No,1,22.495639651871407,Technical,4.0,1,0.27,0.2,56,Unsatisfied,2,0,750
Male,35,USA,London,SME,7,Web,Yearly,31,0,9.143088522700555,3,-0.04,1,20,Card,1,No,No,3,18.32973433488904,Service,4.0,0,0.44,0.07,71,Satisfied,2,0,140
Female,64,UK,Delhi,Individual,20,Web,Monthly,9,6,2.340433250267594,5,0.2,3,50,PayPal,1,Yes,No,1,20.31584762516541,Service,3.0,1,0.3,0.29,-23,Unsatisfied,3,1,1000
Female,52,Bangladesh,Toronto,SME,58,Mobile,Monthly,7,6,16.985295740100277,9,-0.14,8,30,Card,0,No,No,2,10.205495183754184,Billing,4.0,1,0.32,0.09,59,Neutral,0,0,1740
Female,38,USA,Delhi,SME,30,Mobile,Monthly,41,0,14.641770163182525,9,0.21,11,50,Card,0,Yes,No,1,7.880215941211411,Technical,3.0,1,0.82,0.24,9,Satisfied,2,0,1500
Male,20,Canada,Delhi,SME,18,Web,Yearly,25,3,17.836094336322002,5,0.06,12,10,Card,0,Yes,No,1,21.17106149502973,Billing,4.0,0,0.68,0.28,13,Satisfied,0,0,180
Female,58,Canada,Toronto,SME,8,Web,Yearly,11,2,12.969484138326305,8,-0.02,22,20,Card,0,No,No,3,32.49140784310027,Billing,3.0,1,0.79,0.18,32,Unsatisfied,2,0,160
Male,60,Bangladesh,London,Enterprise,29,Web,Yearly,31,4,10.781706548337226,3,0.04,3,20,Card,0,No,Yes,2,17.32840540467857,Technical,5.0,0,0.39,0.27,3,Satisfied,1,0,580
Female,38,Australia,London,Individual,40,Mobile,Monthly,0,2,14.94970990565843,4,0.27,10,10,PayPal,0,No,No,1,33.06221767009556,Technical,3.0,1,0.28,0.29,-11,Neutral,1,0,400
Female,30,Germany,Sydney,Enterprise,22,Web,Quarterly,19,5,23.208135186038763,10,0.05,8,20,Card,1,Yes,No,0,38.88474182863698,Technical,4.0,0,0.35,0.34,76,Unsatisfied,1,0,440
Female,35,Germany,Sydney,SME,32,Mobile,Quarterly,27,5,16.149204990272622,8,-0.01,4,10,Card,0,No,Yes,0,17.70949818667575,Service,5.0,1,0.36,0.02,-34,Neutral,0,0,320
Female,71,Germany,Dhaka,SME,40,Web,Yearly,17,0,22.50502686044989,3,-0.14,2,20,Card,0,Yes,Yes,2,34.55596872667088,Billing,3.0,0,0.14,0.19,30,Neutral,0,0,800
Male,41,USA,Toronto,Individual,14,Web,Monthly,8,4,1.0,1,-0.05,0,10,Card,1,No,No,2,30.46697031851928,Service,3.0,0,0.18,0.34,61,Unsatisfied,0,0,140
Male,44,Canada,New York,SME,56,Mobile,Monthly,35,3,15.838455750596452,5,-0.04,1,10,PayPal,0,No,Yes,1,11.8309867862517,Billing,2.0,1,0.89,0.5,1,Neutral,0,1,560
Female,71,India,London,SME,2,Web,Monthly,18,1,14.119428179477152,2,0.07,3,50,Card,1,No,No,0,25.827203403833774,Service,2.0,0,0.29,0.34,8,Neutral,0,1,100
Male,21,Australia,Berlin,Individual,35,Mobile,Monthly,14,7,8.535845048580988,7,0.24,27,10,PayPal,0,No,No,2,18.302725601370614,Technical,4.0,1,0.34,0.3,27,Satisfied,0,0,350
Female,39,India,Sydney,SME,7,Referral,Quarterly,8,0,16.228912607720094,4,0.13,3,50,Bank Transfer,2,Yes,Yes,1,21.319359409278075,Technical,5.0,0,0.87,0.38,13,Satisfied,1,0,350
Female,41,USA,Dhaka,SME,3,Mobile,Monthly,20,7,20.68931326700145,5,-0.09,9,50,Card,1,No,No,1,20.84245207543345,Technical,3.0,1,0.27,0.41,-10,Unsatisfied,2,0,150
Male,62,India,Dhaka,Individual,43,Mobile,Quarterly,17,2,6.296549817289428,5,-0.1,10,10,PayPal,0,Yes,No,1,19.076384423334822,Technical,3.0,0,0.75,0.47,42,Satisfied,1,0,430
Female,27,Bangladesh,Delhi,Individual,34,Web,Monthly,36,7,18.240552670378207,8,0.16,14,20,Card,2,No,No,1,27.60844337844474,Technical,4.0,1,0.26,0.02,3,Unsatisfied,2,0,680
Female,19,USA,Toronto,Individual,22,Mobile,Monthly,36,0,23.112059796841,2,0.23,19,30,PayPal,1,No,Yes,2,4.135180028576052,Service,4.0,0,0.49,0.28,8,Unsatisfied,0,0,660
Male,57,USA,Dhaka,Individual,18,Web,Yearly,22,3,16.072894743689503,5,0.09,2,10,PayPal,0,Yes,Yes,2,28.966247158967903,Service,2.0,1,0.7,0.15,-2,Satisfied,1,0,180
Female,23,USA,London,Individual,46,Web,Quarterly,26,5,14.584747286981797,3,0.03,1,30,PayPal,0,No,Yes,1,34.28228269044996,Technical,5.0,1,0.13,0.45,46,Neutral,1,0,1380
Male,65,Australia,London,Individual,18,Web,Quarterly,5,2,10.254309062916144,4,-0.14,6,70,PayPal,1,Yes,No,3,27.456372534516923,Service,3.0,0,0.33,0.44,-1,Satisfied,2,0,1260
Female,34,India,Sydney,Individual,34,Mobile,Monthly,22,6,12.452931056895173,8,0.08,4,70,Card,1,No,No,1,19.686095137476755,Billing,2.0,0,0.24,0.48,38,Satisfied,0,1,2380
Male,62,USA,Berlin,Individual,46,Web,Monthly,15,1,22.92063478258432,7,-0.05,15,50,Card,0,No,No,1,31.54571990802551,Service,3.0,0,0.22,0.04,41,Neutral,3,0,2300
Male,40,Germany,Berlin,SME,39,Web,Monthly,12,6,16.811712975835352,5,-0.05,8,70,PayPal,0,No,No,1,29.77504964036985,Billing,4.0,0,0.42,0.46,80,Unsatisfied,3,0,2730
Female,63,Canada,Sydney,Individual,47,Mobile,Quarterly,20,5,18.335306438368217,5,0.11,14,20,Card,0,No,No,1,21.01668874183816,Technical,4.0,0,0.54,0.19,-70,Satisfied,1,0,940
Female,47,Bangladesh,Sydney,Individual,38,Mobile,Monthly,31,5,14.029669325333453,4,0.06,16,50,PayPal,2,No,No,1,12.279963609027782,Technical,4.0,0,0.13,0.11,100,Neutral,1,0,1900
Female,27,UK,Sydney,SME,52,Web,Yearly,19,2,19.167944915059135,2,-0.05,1,30,Card,1,No,No,1,16.099497057206996,Technical,3.0,0,0.45,0.11,80,Neutral,3,0,1560
Male,73,UK,Sydney,SME,18,Mobile,Monthly,30,6,9.46762042951039,4,0.09,0,10,Card,1,No,No,2,18.75535186784837,Billing,4.0,0,0.27,0.43,-52,Satisfied,0,1,180
Female,60,Australia,London,SME,43,Web,Yearly,10,1,13.26444426142136,6,-0.13,2,10,Bank Transfer,0,No,No,1,36.35514332272942,Service,4.0,1,0.34,0.47,-19,Unsatisfied,0,0,430
Female,29,India,Toronto,SME,29,Mobile,Quarterly,18,3,17.912234026204544,5,0.22,11,50,Card,0,Yes,No,1,19.19104805942304,Billing,4.0,0,0.1,0.4,14,Unsatisfied,1,0,1450
Female,21,Australia,Toronto,SME,18,Web,Yearly,41,6,12.171925545506408,3,0.15,1,50,Bank Transfer,0,Yes,No,0,24.531849842103465,Technical,3.0,0,0.72,0.34,0,Satisfied,0,0,900
Female,56,Bangladesh,Delhi,Individual,31,Referral,Monthly,15,1,19.07242454319349,3,-0.02,18,30,Bank Transfer,1,Yes,Yes,1,30.443654428795934,Technical,2.0,2,0.23,0.06,-47,Satisfied,0,0,930
Male,41,Bangladesh,New York,Individual,15,Web,Monthly,16,3,18.884239096527352,7,0.04,7,70,Bank Transfer,0,No,No,1,26.110043023687705,Service,4.0,1,0.26,0.43,-13,Satisfied,1,0,1050
Female,71,Germany,London,Individual,59,Web,Monthly,15,3,11.89258347638722,4,0.26,21,30,PayPal,2,No,No,0,14.768214926554634,Technical,4.0,0,0.51,0.16,-21,Neutral,0,0,1770
Female,51,USA,Delhi,SME,40,Mobile,Quarterly,23,1,1.0,1,-0.22,8,20,Bank Transfer,0,No,No,0,16.59784834609883,Technical,5.0,0,0.77,0.43,-14,Satisfied,3,0,800
Male,56,UK,Berlin,Individual,58,Mobile,Quarterly,33,6,19.11580334951903,6,0.14,10,10,Card,2,No,No,0,19.73271837390537,Billing,4.0,1,0.61,0.18,10,Satisfied,1,0,580
Female,58,USA,New York,Individual,30,Mobile,Quarterly,8,2,21.129544179228954,5,0.18,10,30,Bank Transfer,0,No,No,0,24.95398939217894,Service,4.0,1,0.12,0.09,-12,Satisfied,0,0,900
Female,22,USA,Sydney,Individual,36,Mobile,Monthly,24,1,19.23943205154272,3,0.09,23,10,Card,0,No,No,1,41.856980554252615,Technical,4.0,0,0.44,0.36,-35,Satisfied,1,0,360
Female,32,USA,Delhi,Enterprise,28,Referral,Monthly,23,0,27.27993612680047,5,-0.14,3,50,Card,0,Yes,No,2,18.84144424039677,Technical,3.0,0,0.87,0.44,-25,Satisfied,1,0,1400
Male,67,Australia,London,Individual,53,Web,Monthly,3,1,20.68765100323088,5,0.08,4,30,PayPal,0,No,Yes,2,33.4946122707606,Technical,4.0,0,0.52,0.12,24,Satisfied,1,0,1590
Female,21,USA,New York,SME,15,Mobile,Yearly,33,3,16.835171942559743,8,0.28,0,50,Bank Transfer,0,No,No,2,18.713618644949157,Billing,3.0,0,0.45,0.01,-19,Satisfied,0,0,750
Female,68,UK,Sydney,Enterprise,43,Mobile,Quarterly,22,2,8.608797831354439,5,0.08,7,10,Card,0,No,No,2,7.906130420822954,Technical,4.0,0,0.4,0.26,47,Neutral,2,0,430
Male,69,Australia,Delhi,Enterprise,33,Web,Monthly,27,4,14.512942507675415,6,-0.02,4,50,Bank Transfer,0,Yes,No,0,38.4721301629031,Technical,4.0,0,0.58,0.18,12,Satisfied,1,0,1650
Male,56,UK,London,SME,2,Web,Quarterly,0,7,13.561042903549817,4,0.27,8,30,Bank Transfer,1,No,No,3,26.726003701128995,Service,4.0,0,0.72,0.32,23,Satisfied,2,1,60
Female,66,Canada,New York,Individual,8,Web,Quarterly,40,3,6.246768169795356,4,-0.1,2,20,Bank Transfer,0,Yes,No,1,27.649428277287484,Service,3.0,0,0.87,0.38,14,Unsatisfied,0,0,160
Female,62,Canada,Sydney,Individual,48,Referral,Monthly,18,5,18.909197085663287,3,0.12,9,50,PayPal,0,No,No,0,35.03325135482896,Technical,4.0,1,0.63,0.14,-17,Satisfied,0,0,2400
Female,41,Canada,Berlin,SME,33,Mobile,Quarterly,12,2,10.823607009037712,4,-0.05,1,70,Card,1,Yes,No,1,30.75754950996877,Service,4.0,0,0.38,0.4,-37,Unsatisfied,2,0,2310
Male,70,Canada,Dhaka,Individual,35,Mobile,Quarterly,0,7,17.325455372586756,7,-0.27,3,20,Card,1,Yes,Yes,2,31.20452472463699,Service,4.0,0,0.22,0.15,43,Satisfied,2,0,700
Female,45,Australia,London,Individual,18,Referral,Monthly,7,3,11.582976264989622,7,-0.03,8,10,PayPal,1,No,No,3,18.28112292284892,Technical,2.0,0,0.34,0.24,47,Neutral,2,0,180
